Date,Time,Location,City,State,Weather (2&3),Road Surface (6),Traffic Control Device (4),Intersection Type (7),Traffic Way Desc (8),Collision Manner (11),# of Involved Vehicles,Vehicle1 Configuration (21),Driver1 Contrib Code1 (25),Driver1 Contrib Code2 (25),Vehicle2 Configuration (21),Driver2 Contrib Code1 (25),Driver2 Contrib Code2 (25),Vehicle3 Configuration (21),Driver3 Contrib Code1 (25),Driver3 Contrib Code2 (25),Vehicle4 Configuration (21),Driver4 Contrib Code1 (25),Driver4 Contrib Code2 (25),Vehicle5 Configuration (21),Driver5 Contrib Code1 (25),Driver5 Contrib Code2 (25),Vehicle6 Configuration (21),Driver6 Contrib Code1 (25),Driver6 Contrib Code2 (25),Vehicle7 Configuration (21),Driver7 Contrib Code1 (25),Driver7 Contrib Code2 (25),Bicycle,Pedestrian,Non-MV,Non-Motorist Location (16),Non-Motorist Action (15),Non-Motorist Type,Manner of Non-Motorist (Person) Collision,Injury,Multiple,Gender1,Age1,Severity1,Hospital1,Gender2,Age2,Severity2,Hospital2,Gender3,Age3,Severity3,Hospital3,Gender4,Age4,Severity4,Hospital4,Gender5,Age5,Severity5,Hospital5,City Vehicle?,Notes,column 65,column 66,column 67,column 68,column 69,column 70,column 71,column 72,column 73,column 74,column 75,column 76,column 77,column 78,column 79,column 80,column 81,column 82,column 83,column 84,column 85,column 86,column 87,column 88,column 89
04/26/2013,8:00,WALNUT STREET & BROADWAY,Somerville,MA,1,1,2,1,4,1,1,2,4,,,,,,,,,,,,,,,,,,,,1,0,0,2,2,,5,1,,1,32,4,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/27/2013,18:01,PARTRIDGE AVENUE & VERNON STREET,Somerville,MA,1,1,2,3,1,3,2,1,1,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/28/2013,15:27,23 ALSTON STREET,Somerville,MA,1,1,1,1,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,1,0,4,2,,5,1,,1,3,4,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/28/2013,19:05,266 BROADWAY,Somerville,MA,1,1,4,2,1,3,4,1,4,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,1,28,3,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/29/2013,15:52,91 PROSPECT STREET,Somerville,MA,unk,1,1,1,1,2,2,1,1,,1,99,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,0,43,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/2013,14:23,278 ELM STREET,Somerville,MA,1,1,1,1,4,4,2,1,9,,97,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,1,83,4,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
05/01/2013,16:26,356 BEACON STREET,Somerville,MA,1,1,1,1,1,2,3,2,19,,1,1,,1,1,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2013,10:45,30 INNER BELT ROAD,Somerville,MA,1,1,1,1,1,3,2,1,4,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2013,16:00,1017 BROADWAY,Somerville,MA,unk,unk,unk,unk,unk,unk,1,2,4,,,,,,,,,,,,,,,,,,,,1,0,0,10,2,,7,1,,1,,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/02/2013,18:14,175 BEACON STREET,Somerville,MA,2,1,1,unk,unk,1,1,1,4,,,,,,,,,,,,,,,,,,,,1,0,0,4,2,,3,1,,0,30,2,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/03/2013,15:20,BROADWAY & GARFIELD AVENUE,Somerville,MA,1,1,3,3,2,4,2,2,99,,1,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2013,15:32,TEMPLE STREET & JAQUES STREET,Somerville,MA,1,1,"2,3","2,3","2,4","2,4",2,1,97,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,3,0,50,4,0,1,37,4,0,1,6,4,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/05/2013,17:41,383 BROADWAY,Somerville,MA,1,1,3,2,3,2,3,1,19,20,1,1,,1,1,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2013,10:29,854 BROADWAY,Somerville,MA,1,1,1,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,10,2,,3,1,,0,48,4,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2013,13:30,PROSPECT STREET & CONCORD AVENUE,Somerville,MA,"2,3",unk,3,3,1,2,2,2,1,,1,5,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2013,15:48,PROSPECT STREET & SOMERVILLE AVENUE,Somerville,MA,2,1,2,3,1,3,2,1,1,,,1,,,,,,,,,,,,,,,,,1,0,0,4,2,,5,1,,0,,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2013,16:45,OAK STREET & PROSPECT STREET,Somerville,MA,2,1,1,1,1,2,2,1,1,,2,5,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,0,50,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2013,22:00,SOMERVILLE AVENUE & CENTRAL STREET,Somerville,MA,3,2,1,3,1,2,2,1,5,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2013,3:45,143 POWDER HOUSE BOULEVARD & COLLEGE AVENUE & COLLEGE AVENUE,Somerville,MA,1,1,4,7,4,1,1,1,97,,,,,,,,,,,,,,,,,,,,0,0,1,1,97,Pole,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/12/2013,4:00,107 CROSS STREET,Somerville,MA,99,2,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/12/2013,13:27,11 FLINT STREET,Somerville,MA,1,1,1,1,1,4,2,7,99,,1,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
05/12/2013,17:10,406 HIGHLAND AVENUE,Somerville,MA,1,1,1,1,4,2,2,1,20,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/12/2013,17:47,231 HOLLAND STREET,Somerville,MA,1,1,1,1,1,2,2,2,9,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,2,0,40,3,0,1,32,3,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/12/2013,22:20,LOWELL STREET & MEDFORD STREET,Somerville,MA,1,1,3,3,1,2,2,1,2,10,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,1,1,36,3,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/13/2013,1:35,1188 BROADWAY,Somerville,MA,1,1,1,1,1,1,1,1,21,,,,,,,,,,,,,,,,,,,,0,0,1,,,Light pole,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/13/2013,9:30,SOMERVILLE AVENUE & SCHOOL STREET,Somerville,MA,1,1,3,2,1,4,2,1,1,,2,3,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/14/2013,17:29,ELLSWORTH STREET & CROSS STREET,Somerville,MA,unk,unk,unk,unk,unk,unk,2,1,1,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,0,55,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/14/2013,9:20,BEACON STREET & OXFORD STREET,Somerville,MA,1,1,2,3,1,1,1,2,4,,,,,,,,,,,,,,,,,,,,1,0,0,4,2,,5,1,,1,31,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/15/2013,7:31,51 SCHOOL STREET,Somerville,MA,1,1,1,1,4,4,2,2,1,,2,99,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/15/2013,14:40,91 HIGHLAND AVENUE,Somerville,MA,2,1,1,1,1,4,2,2,1,,6,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
05/15/2013,15:20,78 GOVERNOR WINTHROP ROAD,Somerville,MA,1,1,1,1,1,4,2,2,1,,1,9,10,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/15/2013,17:00,MOSSLAND STREET,Somerville,MA,1,1,1,1,4,3,1,1,4,,,,,,,,,,,,,,,,,,,,1,0,0,4,2,,3,1,,0,22,3,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/16/2013,18:16,SOMERVILLE AVENUE & BEECH STREET,Somerville,MA,1,1,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,4,2,,1,1,,1,35,2,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/17/2013,20:23,55 DAVIS SQUARE,Somerville,MA,1,1,5,1,1,1,1,1,4,19,,,,,,,,,,,,,,,,,,,0,1,0,3,1,,5,1,,0,31,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/18/2013,21:08,WARNER STREET & BROADWAY & POWDER HOUSE BOULEVARD,Somerville,MA,1,1,3,7,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,,5,1,,1,68,2,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/19/2013,10:41,WASHINGTON STREET & MCGRATH HIGHWAY Rte 28 N,Somerville,MA,1,1,3,8,3,3,1,1,4,,,,,,,,,,,,,,,,,,,,1,0,0,4,2,,1,1,,0,26,4,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/21/2013,10:00,BROADWAY & MOUNT VERNON STREET,Somerville,MA,1,1,3,2,1,6,2,1,1,,2,6,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/22/2013,8:10,464 BROADWAY,Somerville,MA,2,2,1,1,1,3,2,1,4,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/22/2013,13:28,23 ELM STREET,Somerville,MA,2,1,1,1,1,3,2,1,4,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/2013,15:10,COLLEGE AVENUE & WINTER STREET,Somerville,MA,2,1,1,3,2,3,2,1,4,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/25/2013,3:00,HIGHLAND AVENUE & HAMLET STREET,Somerville,MA,"3,6",2,5,4,1,4,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,1,,,Street sign,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/25/2013,8:10,30 COLLEGE AVENUE,Somerville,MA,"2,3",2,1,1,2,4,3,1,4,,8,1,,2,1,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/25/2013,11:53,WASHINGTON STREET & LINE STREET,Somerville,MA,"2,3",2,2,3,1,2,2,2,7,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/26/2013,12:25,16 CRESCENT STREET,Somerville,MA,2,1,1,1,4,3,2,1,1,,1,97,,,,,,,,,,,,,,,,,0,0,0,,,,,1,2,0,,4,0,0,63,4,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/2013,17:04,393 HIGHLAND AVENUE,Somerville,MA,unk,unk,unk,unk,unk,unk,2,1,1,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/2013,16:07,PEARL STREET & CROSS STREET,Somerville,MA,1,1,3,2,1,1,1,1,4,19,,,,,,,,,,,,,,,,,,,0,1,0,1,1,,2,1,,1,23,3,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/2013,18:24,BROADWAY & GRANT STREET,Somerville,MA,2,1,1,3,2,2,2,1,5,19,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,0,41,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/2013,19:44,393 HIGHLAND AVENUE,Somerville,MA,1,1,1,1,4,4,2,1,1,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/2013,22:10,BROADWAY & MEDFORD STREET,Somerville,MA,3,2,3,8,3,1,2,1,1,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,1,31,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/30/2013,1:35,CENTRAL STREET & VERNON STREET,Somerville,MA,"2,3",2,2,2,1,5,2,2,99,,2,99,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,1,45,99,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/30/2013,13:40,96 WILLOW AVENUE,Somerville,MA,1,1,3,1,2,4,2,1,10,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
05/30/2013,16:46,DANE STREET,Somerville,MA,1,1,1,1,1,3,2,1,4,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/30/2013,18:24,SOMERVILLE AVENUE & SPRING STREET,Somerville,MA,1,1,1,3,1,1,1,1,4,,,,,,,,,,,,,,,,,,,,1,0,0,4,2,,5,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/2013,7:41,ADAMS STREET & MEDFORD STREET,Somerville,MA,1,1,2,3,1,3,2,1,4,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/2013,17:55,WILLOW AVENUE & BROADWAY,Somerville,MA,1,1,3,3,1,2,2,1,5,19,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,1,76,3,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/2013,21:20,WASHINGTON STREET & COLUMBUS AVENUE,Somerville,MA,1,1,1,3,1,3,2,1,19,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2013,11:31,180 SOMERVILLE AVENUE,Somerville,MA,1,1,1,1,1,3,2,1,1,,,4,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2013,5:57,SOMERVILLE AVENUE & MCGRATH HIGHWAY,Somerville,MA,1,1,3,2,4,3,2,1,1,,2,4,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/03/2013,7:12,167 WALNUT STREET,Somerville,MA,"2,3",2,1,1,4,3,2,1,1,,1,99,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/03/2013,21:00,POWDER HOUSE SQUARE,Somerville,MA,2,1,4,8,1,4,2,1,1,,2,4,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2013,6:53,BROADWAY & CENTRAL STREET,Somerville,MA,1,1,2,3,1,3,2,1,1,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2013,9:10,40 BEACON STREET,Somerville,MA,1,1,1,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,4,2,,3,1,,1,30,3,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2013,15:20,BOW STREET & SUMMER STREET,Somerville,MA,1,1,3,4,4,4,1,2,1,,,,,,,,,,,,,,,,,,,,1,0,0,4,2,,7,1,,1,45,3,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2013,9:08,16 BEACON STREET,Somerville,MA,1,1,1,1,1,3,1,1,19,,,,,,,,,,,,,,,,,,,,1,0,0,10,2,,2,1,,0,25,4,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2013,17:11,WASHINGTON STREET & TUFTS STREET,Somerville,MA,1,1,1,3,1,3,2,1,4,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,0,31,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2013,12:00,PROSPECT STREET & SOMERVILLE AVENUE,Somerville,MA,"2,3",2,3,2,1,2,2,1,99,,1,5,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,1,28,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2013,17:05,BROADWAY & MCGRATH HIGHWAY,Somerville,MA,3,2,3,2,2,1,2,1,19,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,0,,3,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/08/2013,1:45,BOW STREET & WESLEY PARK,Somerville,MA,1,1,1,4,4,2,1,2,99,,,,,,,,,,,,,,,,,,,,1,0,0,4,2,,1,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/12/2013,6:45,SUMMER STREET & CEDAR STREET,Somerville,MA,1,2,3,2,1,3,2,1,3,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/12/2013,17:47,SOMERVILLE AVENUE & DANE STREET,Somerville,MA,2,1,3,3,1,3,2,2,1,,97,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,0,32,4,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/13/2013,16:16,BROADWAY & CURTIS STREET,Somerville,MA,3,2,3,3,1,3,2,2,99,,2,99,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/13/2013,23:15,OXFORD STREET & BEACON STREET,Somerville,MA,unk,unk,unk,unk,unk,unk,2,1,1,,97,1,,,,,,,,,,,,,,,,,1,0,0,4,1,,6,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/16/2013,12:38,212 BROADWAY,Somerville,MA,1,1,1,99,99,99,1,1,99,,,,,,,,,,,,,,,,,,,,0,1,0,5,97,,8,1,,0,49,4,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/17/2013,0:00,COLUMBUS AVENUE & WASHINGTON STREET,Somerville,MA,1,1,1,1,1,1,1,8,6,,,,,,,,,,,,,,,,,,,,0,0,1,,,Fire hydrant,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/17/2013,9:28,SUMMER STREET & GREENE STREET,Somerville,MA,1,1,1,3,1,2,2,1,97,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/19/2013,21:49,HIGHLAND AVENUE & CEDAR STREET,Somerville,MA,1,1,3,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,,1,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2014,11:41,180 Elm St,Somerville,MA,2,1,1,1,2,4,2,1,1,,2,4,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/19/2013,18:42,SOMERVILLE AVENUE & CENTRAL STREET,Somerville,MA,1,1,1,3,1,1,1,2,4,,,,,,,,,,,,,,,,,,,,1,0,0,4,2,,1,1,,0,22,4,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/20/2013,10:00,161 BOSTON AVENUE,Somerville,MA,1,1,3,1,1,2,5,2,99,,2,1,,1,1,,2,1,,6,1,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/20/2013,22:40,BROADWAY & MEDFORD STREET,Somerville,MA,"1,2",1,3,2,unk,1,1,1,99,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,,2,1,,0,25,3,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2013,12:30,CENTRAL STREET & HUDSON STREET,Somerville,MA,1,1,2,3,1,3,2,1,4,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/22/2013,11:56,280 BROADWAY,Somerville,MA,1,1,1,1,3,2,2,2,99,,1,99,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
06/22/2013,15:04,SOMERVILLE AVENUE & CENTRAL STREET,Somerville,MA,1,1,1,3,2,2,2,2,1,,1,5,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/22/2013,17:45,BROADWAY & SARGENT AVENUE,Somerville,MA,1,1,1,1,3,4,2,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2013,7:30,SOMERVILLE AVENUE & PROSPECT STREET,Somerville,MA,1,1,3,2,unk,6,2,2,3,,1,3,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2013,8:34,BEACON STREET & PARK STREET,Somerville,MA,1,1,3,2,1,2,3,1,1,,2,,,1,1,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2013,19:04,FLINT STREET & GLEN STREET,Somerville,MA,unk,unk,unk,unk,unk,unk,2,1,3,,2,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2013,16:37,TEN HILLS ROAD & PUTNAM ROAD,Somerville,MA,unk,unk,unk,unk,unk,unk,1,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,4,1,,5,1,,0,53,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2013,21:28,710 BROADWAY,Somerville,MA,unk,unk,unk,unk,unk,unk,1,1,19,,,,,,,,,,,,,,,,,,,,1,0,0,10,2,,3,1,,,,4,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2013,14:39,BENNETT STREET & PROSPECT STREET,Somerville,MA,unk,unk,unk,unk,unk,unk,2,1,4,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2013,15:25,90 SOMERVILLE AVENUE,Somerville,MA,unk,unk,unk,unk,unk,unk,3,2,19,,2,1,,2,1,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2013,15:47,CROSS STREET & PEARL STREET,Somerville,MA,1,1,3,2,1,3,2,1,1,,1,99,,,,,,,,,,,,,,,,,0,0,0,,,,,1,2,0,25,3,1,0,28,3,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2013,9:29,79 HIGHLAND AVENUE,Somerville,MA,2,1,1,1,1,3,3,1,1,,2,4,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2013,17:25,247 HIGHLAND AVENUE,Somerville,MA,1,1,1,1,1,3,2,1,1,,1,1,,,,,,,,,,,,,,,,,0,0,0,,,,,1,2,0,60,3,1,0,,3,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2013,18:28,30 COLLEGE AVENUE,Somerville,MA,1,1,1,1,1,4,1,2,4,19,,,,,,,,,,,,,,,,,,,1,0,0,4,2,,3,1,,1,25,2,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
